C/A,UNIT,SCP,STATION, LINENAME, DIVISION, DATEn,TIMEn,DESCn,ENTRIESn,EXITSn
A042,R086,01-00-01,PRINCE ST,NRW,BMT,05/29/2017,20:00:00,REGULAR,0001493554,0004390293                                            
A042,R086,01-00-01,PRINCE ST,NRW,BMT,05/30/2017,00:00:00,REGULAR,0001493647,0004390370                                            
A042,R086,01-00-01,PRINCE ST,NRW,BMT,05/30/2017,04:00:00,REGULAR,0001493660,0004390382                                            
A042,R086,01-00-01,PRINCE ST,NRW,BMT,05/30/2017,08:00:00,REGULAR,0001493673,0004390485                                            
A042,R086,01-00-01,PRINCE ST,NRW,BMT,05/30/2017,12:00:00,REGULAR,0001493780,0004391131                                            
A042,R086,01-00-01,PRINCE ST,NRW,BMT,05/30/2017,16:00:00,REGULAR,0001493957,0004391593                                            
A042,R086,01-00-01,PRINCE ST,NRW,BMT,05/30/2017,20:00:00,REGULAR,0001494356,0004392149                                            
A042,R086,01-00-01,PRINCE ST,NRW,BMT,05/31/2017,00:00:00,REGULAR,0001494476,0004392284                                            
A042,R086,01-00-01,PRINCE ST,NRW,BMT,05/31/2017,04:00:00,REGULAR,0001494506,0004392305                                            
A042,R086,01-00-01,PRINCE ST,NRW,BMT,05/31/2017,08:00:00,REGULAR,0001494524,0004392421                                            
A042,R086,01-00-01,PRINCE ST,NRW,BMT,05/31/2017,12:00:00,REGULAR,0001494619,0004393088                                            
A042,R086,01-00-01,PRINCE ST,NRW,BMT,05/31/2017,16:00:00,REGULAR,0001494799,0004393575                                            
A042,R086,01-00-01,PRINCE ST,NRW,BMT,05/31/2017,20:00:00,REGULAR,0001495146,0004394255                                            
A042,R086,01-00-01,PRINCE ST,NRW,BMT,06/01/2017,00:00:00,REGULAR,0001495294,0004394399                                            
A042,R086,01-00-01,PRINCE ST,NRW,BMT,06/01/2017,04:00:00,REGULAR,0001495320,0004394424                                            
A042,R086,01-00-01,PRINCE ST,NRW,BMT,06/01/2017,08:00:00,REGULAR,0001495341,0004394532                                            
A042,R086,01-00-01,PRINCE ST,NRW,BMT,06/01/2017,12:00:00,REGULAR,0001495442,0004395240                                            
A042,R086,01-00-01,PRINCE ST,NRW,BMT,06/01/2017,16:00:00,REGULAR,0001495639,0004395737                                            
A042,R086,01-00-01,PRINCE ST,NRW,BMT,06/01/2017,20:00:00,REGULAR,0001495991,0004396379                                            
A042,R086,01-00-01,PRINCE ST,NRW,BMT,06/02/2017,00:00:00,REGULAR,0001496136,0004396553                                            
A042,R086,01-00-01,PRINCE ST,NRW,BMT,06/02/2017,04:00:00,REGULAR,0001496177,0004396573                                            
A042,R086,01-00-01,PRINCE ST,NRW,BMT,06/02/2017,08:00:00,REGULAR,0001496201,0004396670                                            
A042,R086,01-00-01,PRINCE ST,NRW,BMT,06/02/2017,12:00:00,REGULAR,0001496304,0004397317                                            
A042,R086,01-00-01,PRINCE ST,NRW,BMT,06/02/2017,16:00:00,REGULAR,0001496498,0004397869                                            
A042,R086,01-00-01,PRINCE ST,NRW,BMT,06/02/2017,20:00:00,REGULAR,0001496858,0004398456                                            
A042,R086,01-00-02,PRINCE ST,NRW,BMT,05/27/2017,00:00:00,REGULAR,0001213867,0001527491                                            
A042,R086,01-00-02,PRINCE ST,NRW,BMT,05/27/2017,04:00:00,REGULAR,0001213917,0001527507                                            
A042,R086,01-00-02,PRINCE ST,NRW,BMT,05/27/2017,08:00:00,REGULAR,0001213929,0001527527                                            
A042,R086,01-00-02,PRINCE ST,NRW,BMT,05/27/2017,12:00:00,REGULAR,0001214020,0001527750                                            
A042,R086,01-00-02,PRINCE ST,NRW,BMT,05/27/2017,16:00:00,REGULAR,0001214237,0001528079                                            
A042,R086,01-00-02,PRINCE ST,NRW,BMT,05/27/2017,20:00:00,REGULAR,0001214622,0001528408                                            
A042,R086,01-00-02,PRINCE ST,NRW,BMT,05/28/2017,00:00:00,REGULAR,0001214787,0001528508                                            
A042,R086,01-00-02,PRINCE ST,NRW,BMT,05/28/2017,04:00:00,REGULAR,0001214841,0001528530                                            
A042,R086,01-00-02,PRINCE ST,NRW,BMT,05/28/2017,08:00:00,REGULAR,0001214852,0001528543                                            
A042,R086,01-00-02,PRINCE ST,NRW,BMT,05/28/2017,12:00:00,REGULAR,0001214909,0001528713                                            
A042,R086,01-00-02,PRINCE ST,NRW,BMT,05/28/2017,16:00:00,REGULAR,0001215132,0001529103                                            
A042,R086,01-00-02,PRINCE ST,NRW,BMT,05/28/2017,20:00:00,REGULAR,0001215464,0001529359                                            
A042,R086,01-00-02,PRINCE ST,NRW,BMT,05/29/2017,00:00:00,REGULAR,0001215564,0001529446                                            
A042,R086,01-00-02,PRINCE ST,NRW,BMT,05/29/2017,04:00:00,REGULAR,0001215603,0001529457                                            
A042,R086,01-00-02,PRINCE ST,NRW,BMT,05/29/2017,08:00:00,REGULAR,0001215607,0001529476                                            
A042,R086,01-00-02,PRINCE ST,NRW,BMT,05/29/2017,12:00:00,REGULAR,0001215655,0001529642                                            
A042,R086,01-00-02,PRINCE ST,NRW,BMT,05/29/2017,16:00:00,REGULAR,0001215851,0001529939                                            
A042,R086,01-00-02,PRINCE ST,NRW,BMT,05/29/2017,20:00:00,REGULAR,0001216135,0001530134                                            
A042,R086,01-00-02,PRINCE ST,NRW,BMT,05/30/2017,00:00:00,REGULAR,0001216245,0001530176                                            
A042,R086,01-00-02,PRINCE ST,NRW,BMT,05/30/2017,04:00:00,REGULAR,0001216261,0001530183                                            
A042,R086,01-00-02,PRINCE ST,NRW,BMT,05/30/2017,08:00:00,REGULAR,0001216284,0001530240                                            
A042,R086,01-00-02,PRINCE ST,NRW,BMT,05/30/2017,12:00:00,REGULAR,0001216411,0001530676                                            
A042,R086,01-00-02,PRINCE ST,NRW,BMT,05/30/2017,16:00:00,REGULAR,0001216667,0001530950                                            
A042,R086,01-00-02,PRINCE ST,NRW,BMT,05/30/2017,20:00:00,REGULAR,0001217128,0001531231                                            
A042,R086,01-00-02,PRINCE ST,NRW,BMT,05/31/2017,00:00:00,REGULAR,0001217265,0001531291                                            
A042,R086,01-00-02,PRINCE ST,NRW,BMT,05/31/2017,04:00:00,REGULAR,0001217292,0001531301                                            
A042,R086,01-00-02,PRINCE ST,NRW,BMT,05/31/2017,08:00:00,REGULAR,0001217317,0001531354                                            
A042,R086,01-00-02,PRINCE ST,NRW,BMT,05/31/2017,12:00:00,REGULAR,0001217454,0001531753                                            
A042,R086,01-00-02,PRINCE ST,NRW,BMT,05/31/2017,16:00:00,REGULAR,0001217684,0001532030                                            
A042,R086,01-00-02,PRINCE ST,NRW,BMT,05/31/2017,20:00:00,REGULAR,0001218133,0001532378                                            
A042,R086,01-00-02,PRINCE ST,NRW,BMT,06/01/2017,00:00:00,REGULAR,0001218279,0001532463                                            
A042,R086,01-00-02,PRINCE ST,NRW,BMT,06/01/2017,04:00:00,REGULAR,0001218304,0001532473                                            
A042,R086,01-00-02,PRINCE ST,NRW,BMT,06/01/2017,08:00:00,REGULAR,0001218327,0001532548                                            
A042,R086,01-00-02,PRINCE ST,NRW,BMT,06/01/2017,12:00:00,REGULAR,0001218460,0001532969                                            
A042,R086,01-00-02,PRINCE ST,NRW,BMT,06/01/2017,16:00:00,REGULAR,0001218691,0001533249                                            
A042,R086,01-00-02,PRINCE ST,NRW,BMT,06/01/2017,20:00:00,REGULAR,0001219130,0001533562                                            
A042,R086,01-00-02,PRINCE ST,NRW,BMT,06/02/2017,00:00:00,REGULAR,0001219307,0001533637                                            
A042,R086,01-00-02,PRINCE ST,NRW,BMT,06/02/2017,04:00:00,REGULAR,0001219341,0001533647                                            
A042,R086,01-00-02,PRINCE ST,NRW,BMT,06/02/2017,08:00:00,REGULAR,0001219372,0001533705                                            
A042,R086,01-00-02,PRINCE ST,NRW,BMT,06/02/2017,12:00:00,REGULAR,0001219498,0001534145                                            
A042,R086,01-00-02,PRINCE ST,NRW,BMT,06/02/2017,16:00:00,REGULAR,0001219753,0001534461                                            
A042,R086,01-00-02,PRINCE ST,NRW,BMT,06/02/2017,20:00:00,REGULAR,0001220255,0001534810                                            
A042,R086,01-00-03,PRINCE ST,NRW,BMT,05/27/2017,00:00:00,REGULAR,0004241331,0005461464                                            
A042,R086,01-00-03,PRINCE ST,NRW,BMT,05/27/2017,04:00:00,REGULAR,0004241386,0005461483                                            
A042,R086,01-00-03,PRINCE ST,NRW,BMT,05/27/2017,08:00:00,REGULAR,0004241398,0005461499                                            
A042,R086,01-00-03,PRINCE ST,NRW,BMT,05/27/2017,12:00:00,REGULAR,0004241485,0005461681                                            
A042,R086,01-00-03,PRINCE ST,NRW,BMT,05/27/2017,16:00:00,REGULAR,0004241755,0005461966                                            
A042,R086,01-00-03,PRINCE ST,NRW,BMT,05/27/2017,20:00:00,REGULAR,0004242152,0005462231                                            
A042,R086,01-00-03,PRINCE ST,NRW,BMT,05/28/2017,00:00:00,REGULAR,0004242306,0005462309                                            
A042,R086,01-00-03,PRINCE ST,NRW,BMT,05/28/2017,04:00:00,REGULAR,0004242342,0005462318                                            
A042,R086,01-00-03,PRINCE ST,NRW,BMT,05/28/2017,08:00:00,REGULAR,0004242356,0005462329                                            
A042,R086,01-00-03,PRINCE ST,NRW,BMT,05/28/2017,12:00:00,REGULAR,0004242428,0005462456                                            
A042,R086,01-00-03,PRINCE ST,NRW,BMT,05/28/2017,16:00:00,REGULAR,0004242666,0005462783                                            
A042,R086,01-00-03,PRINCE ST,NRW,BMT,05/28/2017,20:00:00,REGULAR,0004243046,0005463020                                            
A042,R086,01-00-03,PRINCE ST,NRW,BMT,05/29/2017,00:00:00,REGULAR,0004243183,0005463072                                            
A042,R086,01-00-03,PRINCE ST,NRW,BMT,05/29/2017,04:00:00,REGULAR,0004243215,0005463081                                            
A042,R086,01-00-03,PRINCE ST,NRW,BMT,05/29/2017,08:00:00,REGULAR,0004243221,0005463096                                            
A042,R086,01-00-03,PRINCE ST,NRW,BMT,05/29/2017,12:00:00,REGULAR,0004243270,0005463244                                            
A042,R086,01-00-03,PRINCE ST,NRW,BMT,05/29/2017,16:00:00,REGULAR,0004243484,0005463472                                            
A042,R086,01-00-03,PRINCE ST,NRW,BMT,05/29/2017,20:00:00,REGULAR,0004243785,0005463638                                            
A042,R086,01-00-03,PRINCE ST,NRW,BMT,05/30/2017,00:00:00,REGULAR,0004243893,0005463677                                            
A042,R086,01-00-03,PRINCE ST,NRW,BMT,05/30/2017,04:00:00,REGULAR,0004243906,0005463684                                            
A042,R086,01-00-03,PRINCE ST,NRW,BMT,05/30/2017,08:00:00,REGULAR,0004243926,0005463746                                            
A042,R086,01-00-03,PRINCE ST,NRW,BMT,05/30/2017,12:00:00,REGULAR,0004244052,0005464127                                            
A042,R086,01-00-03,PRINCE ST,NRW,BMT,05/30/2017,16:00:00,REGULAR,0004244324,0005464348                                            
A042,R086,01-00-03,PRINCE ST,NRW,BMT,05/30/2017,20:00:00,REGULAR,0004244830,0005464553                                            
A042,R086,01-00-03,PRINCE ST,NRW,BMT,05/31/2017,00:00:00,REGULAR,0004244974,0005464624                                            
A042,R086,01-00-03,PRINCE ST,NRW,BMT,05/31/2017,04:00:00,REGULAR,0004244996,0005464634                                            
A042,R086,01-00-03,PRINCE ST,NRW,BMT,05/31/2017,08:00:00,REGULAR,0004245017,0005464692                                            
A042,R086,01-00-03,PRINCE ST,NRW,BMT,05/31/2017,12:00:00,REGULAR,0004245184,0005465077                                            
A042,R086,01-00-03,PRINCE ST,NRW,BMT,05/31/2017,16:00:00,REGULAR,0004245426,0005465300                                            
A042,R086,01-00-03,PRINCE ST,NRW,BMT,05/31/2017,20:00:00,REGULAR,0004245840,0005465569                                            
A042,R086,01-00-03,PRINCE ST,NRW,BMT,06/01/2017,00:00:00,REGULAR,0004245991,0005465614                                            
A042,R086,01-00-03,PRINCE ST,NRW,BMT,06/01/2017,04:00:00,REGULAR,0004246017,0005465624                                            
A042,R086,01-00-03,PRINCE ST,NRW,BMT,06/01/2017,08:00:00,REGULAR,0004246039,0005465688                                            
A042,R086,01-00-03,PRINCE ST,NRW,BMT,06/01/2017,12:00:00,REGULAR,0004246203,0005466106                                            
A042,R086,01-00-03,PRINCE ST,NRW,BMT,06/01/2017,16:00:00,REGULAR,0004246458,0005466335                                            
A042,R086,01-00-03,PRINCE ST,NRW,BMT,06/01/2017,20:00:00,REGULAR,0004246897,0005466630                                            
A042,R086,01-00-03,PRINCE ST,NRW,BMT,06/02/2017,00:00:00,REGULAR,0004247073,0005466686                                            
A042,R086,01-00-03,PRINCE ST,NRW,BMT,06/02/2017,04:00:00,REGULAR,0004247113,0005466692                                            
A042,R086,01-00-03,PRINCE ST,NRW,BMT,06/02/2017,08:00:00,REGULAR,0004247135,0005466742                                            
A042,R086,01-00-03,PRINCE ST,NRW,BMT,06/02/2017,12:00:00,REGULAR,0004247271,0005467074                                            
A042,R086,01-00-03,PRINCE ST,NRW,BMT,06/02/2017,16:00:00,REGULAR,0004247582,0005467347                                            
A042,R086,01-00-03,PRINCE ST,NRW,BMT,06/02/2017,20:00:00,REGULAR,0004248011,0005467659                                            
